ID,SUBE,MAAS,YAS,CINSIYET,MOBIL BANKACILIK
1691,S171,11504,88,52,K,1
1692,S171,10302,95,60,E,1
1693,S171,9198,4,57,E,0
1694,S171,5647,03,58,E,0
1695,S171,12832,88,38,E,1
1696,S171,19086,27,37,E,1
1697,S171,10463,07,30,E,1
1698,S171,10138,16,39,E,1
1699,S171,12219,45,E,1
1700,S171,16374,72,48,E,1
1701,S171,14856,34,42,E,1
1702,S171,10581,08,40,E,1
1703,S172,6634,4,72,E,0
1704,S172,15084,41,57,E,1
1705,S172,13283,41,29,E,1
1706,S173,12251,4,62,E,1
1707,S173,15430,08,38,E,1
1708,S173,13249,07,47,E,1
1709,S173,8274,43,52,E,0
1710,S173,10869,39,32,E,1
1711,S173,30914,3,40,E,1
1712,S173,13575,09,29,E,1
1713,S173,8924,18,26,K,1
1714,S174,13512,06,43,E,1
1715,S174,5773,54,66,E,0
1716,S174,16851,68,27,E,1
1717,S175,13004,37,41,E,1
1718,S175,14393,88,59,E,1
1719,S175,5987,09,69,E,0
1720,S175,13737,32,51,E,0
1721,S175,7087,77,59,E,0
1722,S175,12392,45,46,E,1
1723,S175,13706,03,29,E,1
1724,S175,12952,85,44,E,1
1725,S175,13435,15,23,E,1
1726,S176,16340,5,43,E,1
1727,S176,13605,46,47,E,1
1728,S176,16412,42,35,E,1
1729,S176,23966,2,49,E,1
1730,S176,9172,03,39,E,0
1731,S176,16692,43,32,E,1
1732,S176,5471,07,71,E,0
1733,S176,15083,73,37,K,1
1734,S176,25753,86,29,E,1
1735,S176,11978,06,32,E,1
1736,S176,30397,19,43,E,1
1737,S176,16710,01,32,E,1
1738,S176,9117,68,29,E,1
1739,S176,12645,31,28,E,1
1740,S176,22364,48,29,E,1
1741,S176,20732,73,33,E,1
1742,S176,19217,89,29,E,1
1743,S176,24668,76,29,E,1
1744,S176,23440,57,27,E,1
1745,S176,23205,14,26,E,1
1746,S176,24688,6,23,E,1
1747,S176,14651,99,26,E,1
1748,S176,26233,42,25,E,1
1749,S176,23554,1,28,E,1
1750,S176,26564,31,E,1
1751,S176,21477,97,31,K,1
1752,S177,52300,63,48,E,1
1753,S177,13732,31,43,E,1
1754,S177,19087,07,25,E,1
1755,S177,8826,26,29,E,1
1756,S177,12245,97,29,E,1
1757,S177,12699,99,39,E,1
1758,S178,10917,4,44,E,1
1759,S178,10397,37,54,E,1
1760,S178,6955,48,41,E,0
1761,S178,26413,13,34,E,1
1762,S178,34364,74,48,E,1
1763,S178,5403,06,50,E,0
1764,S178,8570,25,27,E,1
1765,S178,8223,17,62,K,0
1766,S178,9827,21,33,E,0
1767,S178,16495,68,33,E,1
1768,S18,5036,01,64,E,0
1769,S18,14122,98,33,E,1
1770,S181,11027,67,60,E,1
1771,S181,19132,9,49,E,1
1772,S181,14993,97,42,K,1
1773,S181,9134,76,29,E,1
1774,S181,10483,73,25,E,1
1775,S181,9872,62,31,E,0
1776,S181,10171,23,29,E,1
1777,S182,16218,95,57,E,1
1778,S182,7333,8,46,K,0
1779,S183,15391,51,51,E,1
1780,S183,16909,22,58,E,1
1781,S183,15061,94,48,E,1
1782,S183,12866,61,45,E,1
1783,S183,5900,35,41,E,0
1784,S183,11274,34,35,E,1
1785,S183,12309,42,29,E,1
1786,S183,6133,68,35,E,0
1787,S183,11533,6,37,E,1
1788,S183,9603,2,49,E,0
1789,S183,5900,35,35,E,0
1790,S183,10247,72,40,E,1
1791,S184,24310,59,52,E,1
1792,S184,11841,95,67,K,1
1793,S184,10122,36,56,E,1
1794,S184,13581,7,50,E,1
1795,S184,8281,81,36,E,0
1796,S184,5437,95,36,K,0
1797,S184,10867,86,48,E,1
1798,S184,15887,39,53,E,1
1799,S184,26305,14,34,E,1
1800,S184,25842,16,40,K,1
1801,S184,9235,29,27,E,1
1802,S184,8894,41,25,E,1
1803,S184,13977,33,27,E,1
1804,S184,18400,78,27,K,1
1805,S185,16334,19,49,E,1
1806,S185,9093,76,47,E,0
1807,S185,16225,41,E,1
1808,S185,7658,13,33,E,0
1809,S185,21971,11,27,E,1
1810,S185,20225,46,48,E,1
1811,S186,6218,28,63,E,0
1812,S186,8332,7,61,K,0
1813,S186,5724,18,61,E,0
1814,S186,10990,14,34,K,1
1815,S186,9123,31,34,K,0
1816,S186,13093,02,33,E,1
1817,S186,8307,75,61,E,0
1818,S186,9548,27,34,K,0
1819,S186,13062,93,30,E,1
1820,S186,6829,95,55,E,0
1821,S186,10273,36,29,E,1
1822,S186,7327,69,53,E,0
1823,S186,13788,7,28,E,1
1824,S186,15316,53,35,E,1
1825,S187,30569,35,41,E,1
1826,S187,24436,4,40,E,1
1827,S187,13080,22,38,E,1
1828,S187,11362,23,32,E,1
1829,S187,16552,30,K,1
1830,S187,9116,31,29,K,1
1831,S187,14869,8,35,E,1
1832,S187,29252,77,54,E,1
1833,S187,17078,14,32,E,1
1834,S187,16282,41,33,E,1
1835,S187,22565,71,30,K,1
1836,S187,21655,14,28,E,1
1837,S187,19873,53,27,E,1
1838,S187,23760,37,25,E,1
1839,S187,19921,66,26,E,1
1840,S187,19350,99,33,E,1
1841,S187,23340,01,25,E,1
1842,S188,10318,56,61,E,1
1843,S188,16908,92,34,E,1
1844,S188,8166,98,35,E,0
1845,S188,18262,87,30,E,1
1846,S189,7737,33,51,E,0
1847,S189,6792,19,28,E,1
1848,S189,10864,6,44,E,1
1849,S19,11505,16,58,E,1
1850,S19,14365,44,30,E,1
1851,S191,20913,28,48,E,1
1852,S191,19282,63,39,K,0
1853,S191,6342,97,27,E,1
1854,S191,10127,66,30,E,1
1855,S191,11964,03,42,E,1
1856,S191,25916,91,29,K,1
1857,S192,16968,51,50,E,0
1858,S192,12247,97,59,E,1
1859,S192,6817,16,70,K,0
1860,S192,9573,17,61,E,0
1861,S192,6890,45,69,E,0
1862,S192,7629,54,49,K,0
1863,S192,11239,94,49,E,1
1864,S192,9422,53,33,E,0
1865,S192,5674,29,61,K,0
1866,S193,7813,68,56,E,0
1867,S193,12253,11,36,E,1
1868,S193,10191,84,47,E,1
1869,S193,17324,28,37,E,1
1870,S193,8059,78,58,E,0
1871,S193,16410,91,49,E,1
1872,S193,16242,44,32,E,1
1873,S193,12695,32,E,1
1874,S193,9178,78,36,E,0
1875,S193,13865,2,32,E,1
1876,S193,6000,36,E,0
1877,S193,17709,79,30,E,1
1878,S193,13897,92,28,E,1
1879,S193,13516,75,23,E,1
1880,S195,6005,12,61,E,0
1881,S195,9718,89,61,E,0
1882,S195,8568,54,E,0
1883,S195,5253,21,60,E,0
1884,S195,17153,06,58,E,1
1885,S195,26344,39,47,K,1
1886,S195,7743,77,66,E,0
1887,S195,26671,8,36,K,1
1888,S195,9748,96,28,E,1
1889,S195,9708,72,27,K,1
1890,S195,13062,93,29,E,1
1891,S195,9495,13,40,E,0
1892,S195,8531,76,37,E,0
1893,S195,15469,39,37,E,1
1894,S199,13701,83,53,E,1
1895,S21,6747,68,77,E,0
1896,S21,7876,33,67,K,0
1897,S21,5892,97,68,E,0
1898,S21,13468,89,56,E,1
1899,S21,7756,84,64,E,0
1900,S21,10567,2,45,E,1
1901,S21,9511,54,63,E,0
1902,S21,6494,69,83,E,0
1903,S21,11044,44,46,K,0
1904,S21,10654,96,31,E,1
1905,S21,6794,87,34,E,0
1906,S21,8800,91,30,E,1
1907,S21,8451,71,33,E,0
1908,S21,9658,03,29,E,1
1909,S21,15589,45,29,E,1
1910,S24,10122,7,58,E,1
1911,S24,11226,01,59,E,1
1912,S24,6993,08,62,E,0
1913,S24,8548,45,57,E,0
1914,S24,15949,85,49,E,1
1915,S24,13519,54,52,E,1
1916,S24,13416,26,24,E,1
1917,S24,8852,21,37,E,0
1918,S24,11582,59,33,E,1
1919,S24,9596,35,50,E,0
1920,S24,12110,29,44,E,1
1921,S25,14397,93,49,E,1
1922,S25,6416,95,42,E,0
1923,S26,14841,9,48,E,1
1924,S26,5536,41,64,E,0
1925,S26,7457,75,53,K,0
1926,S26,6941,67,37,K,0
1927,S26,11479,98,38,E,1
1928,S26,12343,05,45,E,0
1929,S26,9388,61,55,E,0
1930,S26,16265,99,41,E,1
1931,S26,5348,05,56,E,0
1932,S27,15695,66,64,E,0
1933,S27,8542,04,27,E,1
1934,S28,10921,19,39,E,1
1935,S28,15947,42,48,E,1
1936,S28,11091,26,63,E,1
1937,S28,28954,21,48,E,1
1938,S28,10636,76,30,E,1
1939,S28,22219,77,28,K,1
1940,S29,13039,52,44,E,1
1941,S29,15005,33,50,E,1
1942,S29,15144,39,51,E,1
1943,S29,12529,87,35,E,1
1944,S29,5719,11,57,E,0
1945,S29,8155,59,34,E,0
1946,S29,12348,02,30,E,1
1947,S21,7694,49,62,E,0
1948,S212,11231,77,48,E,1
1949,S212,12504,78,30,E,1
1950,S213,8026,4,65,K,0
1951,S213,12377,62,44,E,1
1952,S213,10684,85,38,E,1
1953,S213,12773,21,29,K,1
1954,S214,13435,54,E,1
1955,S214,13693,64,26,E,1
1956,S214,19964,38,29,E,1
1957,S214,6161,15,32,E,0
1958,S214,8329,11,23,E,1
1959,S215,18125,76,40,E,1
1960,S215,19079,74,50,E,1
1961,S215,6159,77,30,K,1
1962,S215,15408,15,28,E,1
1963,S215,16509,94,43,E,1
1964,S215,21918,97,46,E,1
1965,S215,16994,14,39,E,1
1966,S215,16566,43,45,E,1
1967,S215,5317,82,30,E,1
1968,S215,9351,72,28,E,1
1969,S219,15054,13,47,E,1
1970,S219,16667,45,46,E,1
1971,S219,8656,96,71,K,0
1972,S219,13669,36,49,E,1
1973,S219,16980,3,28,E,1
1974,S222,36929,05,51,E,1
1975,S222,12093,37,56,E,1
1976,S222,5143,03,50,K,0
1977,S222,11771,78,24,E,1
1978,S222,12950,38,E,1
1979,S222,10189,63,32,E,1
1980,S223,25389,56,59,E,1
1981,S223,15224,31,45,E,1
1982,S223,9198,31,51,E,0
1983,S224,8573,68,85,E,0
1984,S224,14777,42,35,K,1
1985,S224,8354,1,58,E,0
1986,S224,13712,4,31,K,1
1987,S224,6837,83,40,E,0
1988,S225,12152,2,52,E,1
1989,S225,11991,67,56,E,1
1990,S227,16591,09,61,E,1
1991,S227,14234,9,64,E,1
1992,S227,22473,97,48,E,1
1993,S227,8955,35,33,E,0
1994,S227,5053,08,58,E,0
1995,S227,10571,85,37,E,1
1996,S228,11375,21,49,E,1
1997,S228,10110,54,56,E,1
1998,S228,5420,35,53,E,0
1999,S228,12544,42,28,E,1
2000,S228,5558,89,58,E,0
2001,S228,5250,35,53,E,0
2002,S229,7683,05,53,E,0
2003,S229,10111,43,28,E,1
2004,S229,9255,42,42,E,0
2005,S229,8978,77,42,E,0
2006,S229,5238,36,42,K,0
2007,S23,17178,72,51,E,0
2008,S23,7149,11,64,K,0
2009,S23,13802,39,42,E,1
2010,S23,13120,7,43,E,1
2011,S23,12135,59,52,K,1
2012,S23,11537,05,29,K,1
2013,S23,13672,09,32,K,1
2014,S23,15160,29,47,E,1
2015,S23,14769,85,25,E,1
2016,S23,14569,76,31,E,1
2017,S23,9115,28,28,K,1
2018,S23,12409,22,23,E,1
2019,S23,11724,68,23,E,1
2020,S23,11735,11,22,E,1
2021,S23,11748,46,21,E,1
2022,S231,9717,64,63,E,0
2023,S231,7312,03,65,E,0
2024,S231,10515,9,61,E,1
2025,S231,6243,97,60,K,0
2026,S231,10044,84,51,E,1
2027,S231,9249,2,38,K,0
2028,S231,8601,84,54,E,0
2029,S231,13163,43,25,E,1
2030,S232,15864,66,51,E,1
2031,S232,10697,13,67,E,0
2032,S232,13059,81,30,E,1
2033,S232,14288,6,29,E,1
2034,S232,13642,79,31,E,1
2035,S232,13305,29,27,K,1
2036,S232,12355,54,35,K,1
2037,S232,14757,42,25,K,1
2038,S234,6102,84,68,K,0
2039,S234,6231,36,58,E,0
2040,S234,13563,81,55,E,1
2041,S234,6695,06,54,K,0
2042,S234,11129,5,30,E,1
2043,S234,14227,94,23,E,1
2044,S235,5013,89,71,E,0
2045,S235,14524,46,45,E,1
2046,S236,12026,21,61,K,1
2047,S236,5560,92,44,E,0
2048,S236,10898,77,50,E,1
2049,S236,7666,67,42,E,0
2050,S237,5321,73,74,E,0
2051,S237,6740,55,78,E,0
2052,S237,13536,28,38,E,1
2053,S237,25850,44,43,E,1
2054,S237,9600,33,E,0
2055,S237,10411,55,39,E,1
2056,S237,9117,01,30,E,1
2057,S238,15293,51,29,E,1
2058,S24,5907,42,71,E,0
2059,S24,12141,04,61,E,1
2060,S24,13142,72,63,E,1
2061,S24,8969,5,58,E,0
2062,S24,10009,59,48,E,1
2063,S24,13567,48,49,E,1
2064,S24,12392,77,50,E,1
2065,S24,13907,28,49,E,1
2066,S24,12277,54,51,E,1
2067,S24,5965,07,54,E,0
2068,S24,13763,62,33,E,1
2069,S24,15612,35,E,1
2070,S24,11398,08,58,E,1
2071,S24,11228,3,49,E,1
2072,S24,7824,83,47,E,0
2073,S24,11544,4,32,E,1
2074,S24,14060,58,36,E,1
2075,S241,15690,48,48,E,1
2076,S243,15054,03,43,E,1
2077,S243,15857,3,38,K,1
2078,S243,8387,39,73,E,0
2079,S243,23659,56,35,E,1
2080,S243,13352,09,29,E,1
2081,S243,9069,44,38,E,0
2082,S243,21905,4,29,E,1
2083,S243,19463,3,30,E,1
2084,S245,6345,77,52,K,0
2085,S245,7432,78,77,E,0
2086,S245,5915,54,K,0
2087,S245,11006,58,33,E,1
2088,S245,7516,53,49,K,0
2089,S245,5341,71,34,E,0
2090,S245,6217,58,26,K,1
2091,S246,14934,9,38,K,1
2092,S246,13636,63,32,E,1
2093,S246,9820,43,47,K,0
2094,S246,19898,31,E,1
2095,S246,13704,18,43,E,1
2096,S246,5588,42,45,E,0
2097,S246,8506,44,56,E,0
2098,S246,10829,06,33,E,1
2099,S246,9177,64,32,E,0
2100,S246,5492,67,24,K,1
2101,S247,12167,9,66,E,1
2102,S247,18376,21,35,E,1
2103,S247,11163,82,28,E,1
2104,S247,12135,3,28,E,1
2105,S249,5042,65,73,E,0
2106,S249,6073,31,70,E,0
2107,S249,15032,67,40,E,1
2108,S249,5207,73,66,K,0
2109,S249,10087,57,64,E,1
2110,S251,10009,91,43,K,1
2111,S251,14871,25,36,E,1
2112,S251,6054,12,62,K,0
2113,S251,11790,14,36,K,1
2114,S253,10326,26,63,E,1
2115,S253,5143,06,56,K,0
2116,S253,7639,82,25,E,1
2117,S253,10034,97,29,E,1
2118,S253,14673,78,29,E,1
2119,S253,17002,56,31,K,1
2120,S253,21677,52,24,E,1
2121,S254,7009,5,67,E,0
2122,S254,19546,14,54,E,1
2123,S254,13540,04,38,E,1
2124,S254,24672,99,34,E,1
2125,S254,14827,45,38,E,1
2126,S254,5985,85,67,K,0
2127,S254,16908,89,27,E,1
2128,S254,13030,96,33,E,1
2129,S254,9788,27,55,E,0
2130,S256,10461,22,43,E,1
2131,S256,15711,22,52,E,1
2132,S256,9550,48,48,E,0
2133,S256,15992,26,53,E,1
2134,S256,21146,37,44,E,1
2135,S256,12586,85,44,E,1
2136,S256,14596,22,49,E,1
2137,S256,16995,59,32,E,1
2138,S256,11089,05,43,E,1
2139,S256,22322,92,31,K,1
2140,S256,10870,33,38,K,1
2141,S256,13454,08,29,K,1
2142,S256,12395,34,K,1
2143,S256,15572,6,35,E,1
2144,S256,9434,35,30,E,1
2145,S256,12852,11,33,E,1
2146,S256,10605,31,37,E,1
2147,S256,7026,32,30,E,1
2148,S256,8696,95,31,E,0
2149,S256,9450,41,27,E,1
2150,S256,6768,64,30,E,1
2151,S256,5501,47,K,0
2152,S256,6632,47,24,E,1
2153,S259,16301,48,51,E,1
2154,S259,35244,77,39,E,1
2155,S259,9937,16,55,E,0
2156,S259,15424,84,44,E,1
2157,S259,8599,14,36,E,0
2158,S259,9945,38,32,E,0
2159,S26,12057,77,54,E,1
2160,S26,8291,74,44,E,0
2161,S26,6850,21,52,K,0
2162,S26,26570,38,46,E,1
2163,S26,9120,93,37,E,0
2164,S26,7961,51,33,E,0
2165,S26,6145,34,30,E,1
2166,S261,18298,92,43,K,0
2167,S261,21558,71,53,E,1
2168,S261,15971,65,41,E,1
2169,S261,5233,98,53,E,0
2170,S261,10156,58,34,E,1
2171,S262,14495,03,56,E,1
2172,S262,13972,41,40,E,1
2173,S262,46312,14,47,E,1
2174,S262,25139,17,43,K,1
2175,S263,13970,94,43,K,1
2176,S263,15814,73,45,E,1
2177,S263,9483,4,59,E,0
2178,S263,5552,08,55,E,0
2179,S263,14490,47,37,E,1
2180,S264,6628,37,56,K,0
2181,S264,20282,45,51,E,1
2182,S264,10696,56,39,E,1
2183,S266,12099,43,59,E,1
2184,S266,9012,84,65,E,0
2185,S266,18682,52,E,1
2186,S266,13526,55,59,E,1
2187,S266,17183,84,51,E,1
2188,S266,11597,59,37,K,1
2189,S266,6281,48,62,K,0
2190,S266,14536,63,35,K,1
2191,S266,16001,01,49,E,1
2192,S266,18526,87,27,E,1
2193,S266,5192,15,73,K,0
2194,S266,10837,41,32,K,1
2195,S266,13969,98,29,E,1
2196,S267,6978,88,57,E,0
2197,S267,9714,68,54,E,0
2198,S267,17625,71,50,E,1
2199,S267,15914,15,53,K,1
2200,S267,7665,46,63,E,0
2201,S267,12525,8,48,E,1
2202,S267,5748,06,59,K,0
2203,S267,6494,85,67,E,0
2204,S267,11945,6,44,E,1
2205,S267,11422,99,28,E,1
2206,S267,13023,84,33,E,1
2207,S267,11511,89,38,E,1
2208,S268,5173,15,69,E,0
2209,S268,16348,19,44,E,1
2210,S268,10015,23,63,E,1
2211,S268,11336,65,64,E,1
2212,S268,9923,95,50,K,0
2213,S268,22540,85,29,K,1
2214,S268,15739,01,33,K,1
2215,S268,9502,97,52,K,0
2216,S268,5550,28,K,1
2217,S269,6176,86,58,E,0
2218,S27,6484,53,62,E,0
2219,S27,12133,28,61,E,1
2220,S27,88869,35,53,E,1
2221,S273,7794,12,36,E,0
2222,S273,16859,45,43,E,1
2223,S276,14023,68,56,E,1
2224,S276,6435,31,70,K,0
2225,S276,12243,23,38,E,1
2226,S276,8524,26,47,K,0
2227,S276,19238,58,27,E,1
2228,S276,11845,59,58,E,0
2229,S276,15148,22,44,E,1
2230,S276,22551,49,45,K,1
2231,S278,7078,77,65,E,0
2232,S278,6640,56,58,E,0
2233,S28,15213,94,52,E,1
2234,S28,23743,98,35,E,1
2235,S28,5132,54,61,E,0
2236,S28,7231,59,55,K,0
2237,S28,7663,34,64,E,0
2238,S28,8169,88,55,K,0
2239,S28,7598,08,54,K,0
2240,S28,12255,69,29,E,1
2241,S28,9015,33,85,K,0
2242,S281,6866,53,57,E,0
2243,S281,7536,83,47,E,0
2244,S281,16484,46,46,K,1
2245,S281,9855,11,30,K,1
2246,S282,16726,5,40,E,1
2247,S282,8199,58,43,E,0
2248,S282,11893,7,36,K,1
2249,S282,10774,61,33,E,1
2250,S282,11128,54,37,E,1
2251,S282,13590,04,31,E,1
2252,S282,10349,27,34,E,1
2253,S282,15762,12,36,E,1
2254,S282,10304,4,37,E,1
2255,S282,10227,99,28,E,1
2256,S282,8663,77,45,E,0
2257,S282,9050,52,K,0
2258,S283,6061,61,77,E,0
2259,S283,8785,2,60,E,0
2260,S283,11992,36,56,E,1
2261,S283,12216,99,55,E,1
2262,S283,15253,19,36,E,1
2263,S283,8466,96,43,E,0
2264,S283,5779,1,83,K,0
2265,S283,6215,31,65,E,0
2266,S283,10920,78,34,K,1
2267,S283,7171,95,63,E,0
2268,S283,13465,11,30,E,1
2269,S283,13519,45,27,E,1
2270,S283,9302,06,28,E,1
2271,S285,6609,39,42,K,0
2272,S285,7028,95,51,E,0
2273,S285,14903,94,36,E,1
2274,S286,7941,70,E,0
2275,S286,8158,11,65,E,0
2276,S286,10803,78,48,K,1
2277,S286,7127,6,56,E,0
2278,S286,13900,45,28,E,1
2279,S286,18352,51,39,E,1
2280,S286,7433,54,39,K,0
2281,S286,13335,3,23,E,1
2282,S286,8948,71,26,K,1
2283,S287,10826,42,55,E,1
2284,S287,10324,71,45,K,1
2285,S287,6555,86,56,E,0
2286,S287,10767,37,33,E,1
2287,S287,24158,14,32,E,1
2288,S287,10320,53,36,E,1
2289,S288,9382,86,54,E,0
2290,S288,8190,77,54,E,0
2291,S288,6497,52,66,K,0
2292,S288,16715,25,48,E,1
2293,S288,9269,9,37,K,0
2294,S288,11437,52,45,E,1
2295,S288,8846,67,70,E,0
2296,S288,8917,68,53,E,0
2297,S288,26499,32,52,E,1
2298,S288,35455,95,43,E,1
2299,S288,14998,12,33,E,1
2300,S288,23169,97,30,K,1
2301,S29,25777,57,51,E,1
2302,S291,9105,27,56,E,0
2303,S292,18792,51,51,E,1
2304,S292,10430,89,66,E,1
2305,S292,12091,84,32,K,1
2306,S292,15234,02,43,E,1
2307,S296,14771,84,64,E,1
2308,S296,15091,53,48,E,1
2309,S296,7237,22,59,E,0
2310,S296,7121,04,38,K,0
2311,S296,6363,22,35,K,0
2312,S31,16973,96,36,K,1
2313,S31,11177,25,55,K,0
2314,S31,11882,53,54,E,1
2315,S31,18033,07,33,K,1
2316,S32,5006,13,58,E,0
2317,S33,15010,56,51,E,1
2318,S33,13152,57,57,K,1
2319,S33,9224,23,35,K,0
2320,S33,15877,75,48,E,1
2321,S33,13604,15,56,K,0
2322,S33,47180,63,37,E,1
2323,S33,9230,85,31,K,0
2324,S33,8871,82,43,K,0
2325,S33,8891,84,46,K,0
2326,S33,8888,29,32,K,0
2327,S33,14572,08,58,E,1
2328,S33,17225,12,42,E,1
2329,S39,13703,52,42,K,1
2330,S39,7131,21,63,K,0
2331,S31,6041,96,85,E,0
2332,S31,18777,77,35,K,1
2333,S31,6500,24,E,1
2334,S311,11247,01,58,E,1
2335,S311,13996,68,39,E,1
2336,S311,5902,31,64,E,0
2337,S311,11638,09,33,K,1
2338,S311,28999,36,37,K,1
2339,S312,7858,65,37,E,0
2340,S312,5800,49,E,0
2341,S312,7939,81,24,E,1
2342,S313,6396,4,77,E,0
2343,S313,7094,4,76,E,0
2344,S313,7107,69,64,K,0
2345,S313,13981,72,47,E,1
2346,S313,6037,71,64,K,0
2347,S313,10641,67,46,E,1
2348,S313,15179,65,39,E,1
2349,S313,12082,62,58,E,1
2350,S313,17650,89,60,E,0
2351,S313,13253,67,41,E,1
2352,S313,10649,55,51,E,1
2353,S313,14017,97,32,E,1
2354,S313,17605,82,33,E,1
2355,S313,10313,16,48,E,1
2356,S313,9531,6,42,E,0
2357,S313,7452,93,52,E,0
2358,S314,13817,82,36,E,1
2359,S314,22485,55,38,E,1
2360,S315,16603,75,53,E,1
2361,S315,11389,82,57,E,1
2362,S315,11233,28,34,K,1
2363,S315,9631,37,35,E,0
2364,S315,11794,95,51,E,1
2365,S315,10846,51,37,E,1
2366,S315,9305,57,36,E,0
2367,S318,13981,64,62,E,1
2368,S318,12998,57,K,1
2369,S322,15091,37,49,E,1
2370,S322,18509,24,44,E,1
2371,S322,11547,65,38,E,1
2372,S322,12969,09,52,E,1
2373,S322,11948,09,30,E,1
2374,S323,17265,1,36,E,1
2375,S324,8961,56,E,0
2376,S324,9870,56,49,E,0
2377,S324,8678,89,36,E,0
2378,S324,15801,76,34,E,1
2379,S324,12970,29,33,E,1
2380,S324,8062,02,39,K,0
2381,S324,8949,31,63,K,0
2382,S324,9540,5,49,E,0
2383,S325,6654,08,74,K,0
2384,S325,11866,34,56,K,0
2385,S325,9916,57,54,E,0
2386,S325,11886,44,49,E,1
2387,S325,37011,67,48,E,1
2388,S325,12061,38,E,1
2389,S325,29688,85,34,E,1
2390,S325,14455,34,53,E,1
2391,S325,14018,1,30,E,1
2392,S325,9031,85,34,K,0
2393,S325,9116,31,28,K,1
2394,S325,11585,84,38,E,1
2395,S325,10155,28,40,K,1
2396,S325,22429,03,28,E,1
2397,S325,23239,51,38,K,1
2398,S325,9428,47,48,E,0
2399,S325,10125,6,43,K,1
2400,S325,6531,27,35,E,0
2401,S325,6300,23,28,E,1
2402,S325,29605,45,44,E,1
2403,S325,9405,8,30,K,1
2404,S325,26319,39,46,E,1
2405,S325,10151,4,26,K,1
2406,S325,17331,97,42,E,1
2407,S325,22009,03,30,K,1
2408,S325,8892,31,37,K,0
2409,S325,9351,66,32,K,0
2410,S325,10123,36,33,E,1
2411,S325,21544,58,28,K,1
2412,S325,9682,46,29,E,1
2413,S328,6514,14,76,E,0
2414,S329,13029,21,34,E,1
2415,S33,8490,18,60,E,0
2416,S33,7881,58,62,E,0
2417,S33,11071,62,44,K,1
2418,S33,10526,86,58,E,1
2419,S33,30277,93,38,E,1
2420,S33,11468,26,62,E,1
2421,S33,13540,88,38,E,1
2422,S33,12052,23,37,E,1
2423,S33,9753,84,47,K,0
2424,S33,21368,62,46,E,1
2425,S33,13750,46,61,E,0
2426,S33,11397,22,52,K,1
2427,S33,9391,42,41,E,0
2428,S33,20665,63,29,E,1
2429,S33,15587,32,37,E,1
2430,S33,27480,22,40,E,0
2431,S33,5389,92,51,E,0
2432,S33,9345,45,39,E,0
2433,S33,9495,9,33,E,0
2434,S33,9551,48,33,K,0
2435,S33,15236,59,33,E,1
2436,S33,6879,39,36,K,0
2437,S33,11537,05,31,K,1
2438,S33,8273,86,41,K,0
2439,S331,10486,93,53,E,1
2440,S331,6978,51,49,E,0
2441,S333,15308,23,60,K,1
2442,S333,11446,24,62,E,1
2443,S333,24110,45,59,E,1
2444,S333,13377,43,48,K,1
2445,S333,15564,94,47,E,1
2446,S333,9396,36,K,0
2447,S333,16147,21,40,E,1
2448,S333,7908,78,30,E,1
2449,S333,8753,26,31,K,0
2450,S333,7688,86,47,K,0
2451,S333,9994,93,30,E,1
2452,S333,11666,87,28,E,1
2453,S334,11362,23,33,E,1
2454,S334,10820,43,28,E,1
2455,S334,12935,32,44,E,1
2456,S334,12904,73,50,E,1
2457,S334,10694,13,26,E,1
2458,S338,16137,9,32,E,1
2459,S338,12526,4,49,E,1
2460,S339,9786,81,56,E,0
2461,S339,7410,44,62,E,0
2462,S339,5607,8,54,K,0
2463,S339,11497,1,35,E,1
2464,S339,13046,09,41,E,1
2465,S339,10154,35,38,E,1
2466,S339,14817,41,26,E,1
2467,S339,12263,31,32,K,1
2468,S345,6466,04,64,K,0
2469,S345,15071,33,49,E,1
2470,S345,22089,2,40,E,1
2471,S345,11826,02,34,K,1
2472,S346,9751,18,67,K,0
2473,S346,14496,3,38,E,1
2474,S346,9085,29,29,E,1
2475,S348,8867,08,54,E,0
2476,S348,13209,74,50,E,1
2477,S348,6687,8,61,E,0
2478,S348,14740,1,35,K,1
2479,S348,7901,42,30,E,1
2480,S348,18792,34,43,K,1
2481,S348,10908,69,28,E,1
2482,S348,9405,63,38,E,0
2483,S348,7855,24,29,K,1
2484,S348,8485,81,40,E,0
2485,S351,8242,43,83,K,0
2486,S351,7309,37,53,K,0
2487,S351,7683,65,65,E,0
2488,S351,36727,58,40,E,1
2489,S351,11711,62,38,E,1
2490,S351,7584,16,55,E,0
2491,S351,12587,14,39,E,1
2492,S351,9908,52,33,E,0
2493,S352,7291,92,28,K,1
2494,S353,15018,05,29,K,1
2495,S353,10768,17,42,E,1
2496,S353,29556,4,28,E,1
2497,S363,11281,9,59,E,1
2498,S363,29304,27,64,E,1
2499,S363,14134,6,54,E,1
2500,S363,9313,33,39,E,0
2501,S363,9816,66,68,K,0
2502,S363,6367,01,69,E,0
2503,S363,12201,95,38,E,0
2504,S363,14193,31,35,E,1
2505,S365,16062,28,48,E,1
2506,S365,15405,05,41,E,1
2507,S365,7616,22,65,E,0
2508,S366,16171,02,48,E,1
2509,S366,8605,86,50,K,0
2510,S366,14946,3,37,E,1
2511,S366,10420,89,29,E,1
2512,S366,7346,75,23,E,1
2513,S372,14867,66,55,E,1
2514,S372,12623,06,60,E,0
